0.572754,0.817871,4.43682e-05
0.478271,0.76416,-0.264435
0.38501,0.635254,-0.386963
0.293945,0.482178,-0.418091
0.209839,0.341309,-0.4245
0.697754,0.601074,-0.587158
0.677246,0.401855,-0.764771
0.625,0.251221,-0.858154
0.559082,0.139648,-0.901489
0.71582,0.562012,-0.447998
0.617188,0.349854,-0.619202
0.499268,0.245972,-0.673828
0.406982,0.190186,-0.71167
0.710449,0.526367,-0.298615
0.606934,0.355713,-0.421143
0.517578,0.382324,-0.415955
0.471436,0.4375,-0.400085
0.687012,0.499756,-0.166473
0.57373,0.394043,-0.253754
0.500977,0.405273,-0.263824
0.470947,0.44043,-0.253296
