0.42334,0.817383,6.0983e-05
0.506836,0.806641,-0.261993
0.541016,0.771484,-0.445251
0.521484,0.699219,-0.568542
0.477783,0.629395,-0.670166
0.599609,0.589844,-0.495605
0.660645,0.413818,-0.639038
0.692871,0.29834,-0.718994
0.711426,0.190674,-0.770264
0.526855,0.541016,-0.42511
0.589844,0.344727,-0.606995
0.621582,0.189331,-0.692749
0.639648,0.0500793,-0.753174
0.450439,0.524902,-0.353699
0.502441,0.353516,-0.506287
0.533203,0.210449,-0.602722
0.560059,0.0799561,-0.668335
0.376709,0.530273,-0.288239
0.392334,0.386719,-0.417175
0.406006,0.287109,-0.51239
0.419678,0.192871,-0.58197
