0.460205,0.871094,8.48621e-05
0.581543,0.776367,-0.17334
0.621094,0.666016,-0.251312
0.652832,0.554688,-0.292664
0.643555,0.44751,-0.311279
0.435791,0.58252,-0.132294
0.435303,0.460938,-0.182648
0.456787,0.43042,-0.214539
0.462646,0.43042,-0.221405
0.381104,0.55957,-0.0432587
0.328613,0.410156,-0.0661087
0.331787,0.337402,-0.0699234
0.318115,0.304932,-0.0667572
0.351074,0.556152,0.0246811
0.33252,0.423828,-0.00544548
0.377441,0.368896,-0.0200081
0.391113,0.356934,-0.0205803
0.343994,0.556152,0.083313
0.336182,0.464111,0.0745773
0.356689,0.413574,0.0673294
0.348877,0.390381,0.0680542
