0.483643,0.753418,6.91786e-05
0.537109,0.567871,-0.0601959
0.571289,0.45166,-0.0298119
0.601562,0.38208,0.0122356
0.626465,0.333252,0.0528336
0.518066,0.413086,0.245667
0.512207,0.363525,0.279999
0.489746,0.380615,0.214233
0.475342,0.407959,0.185394
0.468994,0.479492,0.306854
0.457275,0.42749,0.392151
0.433105,0.434814,0.319214
0.424316,0.449219,0.276794
0.429199,0.524414,0.349731
0.408691,0.461426,0.403137
0.388428,0.469482,0.3302
0.384521,0.489014,0.289154
0.393066,0.54541,0.38269
0.372803,0.494141,0.472717
0.346191,0.488037,0.498962
0.333252,0.490479,0.526733
