0.346924,0.832031,7.77841e-05
0.515625,0.792969,-0.0920868
0.637695,0.71582,-0.149536
0.694824,0.604004,-0.202179
0.690918,0.506836,-0.245819
0.593262,0.523438,-0.0814056
0.629395,0.352295,-0.158997
0.631836,0.240967,-0.220947
0.627441,0.148926,-0.261383
0.493164,0.51123,-0.0858307
0.489258,0.39917,-0.222626
0.4646,0.520996,-0.293427
0.455078,0.622559,-0.324402
0.398438,0.511719,-0.102463
0.392334,0.429443,-0.228729
0.381104,0.551758,-0.279083
0.381348,0.638672,-0.284424
0.306641,0.523926,-0.12558
0.309326,0.460693,-0.233307
0.30835,0.547852,-0.284119
0.308838,0.610352,-0.308228
