0.50293,0.80127,6.08712e-05
0.564941,0.70752,-0.0632095
0.575684,0.553223,-0.0969696
0.498779,0.455322,-0.130005
0.4104,0.433594,-0.144958
0.569336,0.456543,0.0135612
0.516113,0.316895,-0.0122166
0.482666,0.221802,-0.0341415
0.451416,0.137207,-0.0406647
0.518555,0.46875,0.00393391
0.487549,0.292969,-0.0284004
0.468262,0.188477,-0.0550079
0.444092,0.104126,-0.0488663
0.472412,0.507324,-0.0160122
0.435059,0.395996,-0.101013
0.458252,0.498047,-0.11055
0.477539,0.565918,-0.0797272
0.424805,0.555664,-0.0416946
0.39917,0.474121,-0.102081
0.425293,0.53125,-0.100021
0.446777,0.579102,-0.0712585
