0.49707,0.750488,4.25056e-05
0.456787,0.734863,-0.23468
0.479004,0.696289,-0.405579
0.497803,0.665527,-0.52887
0.519043,0.640137,-0.654907
0.468994,0.469971,-0.407104
0.534668,0.344238,-0.600586
0.589844,0.249268,-0.717773
0.650879,0.158813,-0.783691
0.527344,0.440918,-0.337219
0.608887,0.281006,-0.541687
0.692383,0.168579,-0.67627
0.765625,0.0688477,-0.782471
0.575684,0.4375,-0.269623
0.654297,0.295166,-0.453491
0.733887,0.189819,-0.584106
0.805176,0.0923462,-0.678101
0.61084,0.462646,-0.210571
0.681152,0.358154,-0.3125
0.746094,0.284912,-0.40863
0.811523,0.213745,-0.497742
