0.483887,0.785156,8.84384e-05
0.640137,0.711914,-0.124741
0.715332,0.605957,-0.231171
0.74707,0.544922,-0.323181
0.789062,0.507324,-0.418396
0.560059,0.436523,-0.152283
0.527344,0.287354,-0.276947
0.501953,0.170898,-0.410767
0.46875,0.0700073,-0.514832
0.450684,0.459473,-0.159912
0.428955,0.339844,-0.341492
0.48291,0.473877,-0.392456
0.506348,0.577148,-0.406494
0.348389,0.513184,-0.184326
0.336182,0.411865,-0.35553
0.405762,0.541992,-0.383911
0.430664,0.629395,-0.378113
0.24707,0.582031,-0.214081
0.249878,0.488281,-0.350342
0.31665,0.574707,-0.376587
0.345703,0.64209,-0.379944
