0.48877,0.84375,6.81356e-05
0.579102,0.734863,-0.106125
0.612305,0.587891,-0.164642
0.50293,0.480469,-0.222321
0.417725,0.481934,-0.264282
0.602539,0.497559,0.0351906
0.604004,0.333008,-0.0867462
0.597656,0.221924,-0.181427
0.592773,0.129272,-0.209351
0.5,0.52002,0.0299644
0.431641,0.426025,-0.130463
0.468506,0.541016,-0.180969
0.515625,0.592773,-0.133896
0.407715,0.567383,-0.000622869
0.343262,0.489502,-0.169525
0.399414,0.602051,-0.195007
0.449219,0.635254,-0.14061
0.330811,0.62793,-0.0423813
0.274658,0.563477,-0.134888
0.319092,0.642578,-0.156174
0.357422,0.668457,-0.125885
