0.510742,0.784668,6.28456e-05
0.540527,0.609375,-0.150833
0.518555,0.476318,-0.312347
0.460938,0.371582,-0.440063
0.38623,0.286377,-0.569458
0.607422,0.536621,-0.536194
0.542969,0.403809,-0.734863
0.478027,0.294922,-0.839233
0.409668,0.207031,-0.910645
0.529297,0.619629,-0.534363
0.450928,0.483398,-0.775757
0.358643,0.378906,-0.875854
0.279541,0.304199,-0.949097
0.439453,0.697754,-0.514221
0.337158,0.572266,-0.703735
0.239258,0.489014,-0.768433
0.167969,0.436279,-0.81604
0.3479,0.760254,-0.495911
0.245117,0.694824,-0.637207
0.160645,0.646973,-0.71167
0.100647,0.616211,-0.758057
