0.451172,0.708984,9.14186e-05
0.579102,0.591309,-0.137405
0.665039,0.513672,-0.219116
0.689941,0.447754,-0.289307
0.69873,0.388916,-0.368347
0.535156,0.412354,-0.124664
0.549805,0.360596,-0.22049
0.577148,0.290527,-0.312042
0.59668,0.24707,-0.37384
0.459229,0.394775,-0.110779
0.44873,0.35083,-0.214233
0.465332,0.280518,-0.307922
0.480225,0.255127,-0.374756
0.389648,0.386719,-0.112915
0.369141,0.361084,-0.209503
0.387207,0.31543,-0.287933
0.397705,0.309082,-0.343628
0.31665,0.391846,-0.125885
0.290039,0.3479,-0.165558
0.291016,0.316406,-0.194702
0.285645,0.311523,-0.220184
