0.449951,0.776855,0.000100061
0.603516,0.668457,-0.160828
0.691406,0.487793,-0.261536
0.67627,0.336914,-0.345154
0.630859,0.235107,-0.429382
0.547363,0.394775,-0.201569
0.508789,0.275635,-0.374451
0.4646,0.156494,-0.516968
0.418945,0.0616455,-0.620422
0.43042,0.416016,-0.195618
0.406738,0.33667,-0.433655
0.458008,0.488281,-0.461121
0.487549,0.596191,-0.437622
0.323975,0.466553,-0.216522
0.303711,0.396973,-0.456543
0.369873,0.551758,-0.452271
0.403564,0.646973,-0.405273
0.226318,0.530273,-0.245209
0.218872,0.473877,-0.423279
0.286865,0.576172,-0.418701
0.328857,0.642578,-0.385742
