0.504395,0.815918,7.6741e-05
0.600098,0.706055,-0.00365019
0.617188,0.553223,-0.00695229
0.564453,0.426514,-0.0312424
0.528809,0.339844,-0.0415421
0.617188,0.486328,0.037384
0.645508,0.330566,-0.0130463
0.666016,0.235962,-0.0411987
0.678223,0.157715,-0.0547409
0.533203,0.498779,-0.00406742
0.49585,0.311768,-0.0524139
0.474854,0.19165,-0.0834656
0.453857,0.0921631,-0.105438
0.45166,0.543457,-0.0595474
0.428223,0.424805,-0.139465
0.465576,0.522949,-0.144806
0.48584,0.601562,-0.131836
0.375977,0.603516,-0.116577
0.375977,0.516602,-0.198059
0.414307,0.591797,-0.213318
0.436279,0.652832,-0.214996
