0.491211,0.812988,7.97212e-05
0.584473,0.688965,-0.0666428
0.603027,0.508301,-0.163422
0.514648,0.386475,-0.281372
0.408691,0.375244,-0.393982
0.633789,0.444092,-0.0429916
0.620605,0.299561,-0.204773
0.580078,0.205566,-0.29953
0.533691,0.131104,-0.309296
0.544434,0.462402,-0.0824738
0.535156,0.292236,-0.21637
0.503906,0.211304,-0.296478
0.467773,0.13623,-0.315247
0.456543,0.503906,-0.134506
0.394775,0.346924,-0.284424
0.41333,0.428467,-0.257263
0.431885,0.483643,-0.196533
0.360352,0.563477,-0.19165
0.307373,0.445068,-0.267792
0.334229,0.501953,-0.224457
0.364258,0.549316,-0.154572
