0.500977,0.843262,8.46386e-05
0.634277,0.749512,-0.0455856
0.680664,0.625,-0.0621414
0.621094,0.536621,-0.105667
0.512695,0.580566,-0.148239
0.523438,0.523438,0.0811005
0.50293,0.390381,-0.0127792
0.529297,0.452637,-0.0681305
0.535645,0.517578,-0.0562668
0.446289,0.53418,0.0580978
0.411377,0.397705,-0.0468445
0.447021,0.474609,-0.118942
0.469238,0.552734,-0.128937
0.374268,0.563965,0.0149345
0.335693,0.435791,-0.125198
0.37207,0.505859,-0.20752
0.395752,0.582031,-0.216522
0.310059,0.614746,-0.0256729
0.272217,0.503906,-0.0777435
0.311768,0.511719,-0.0962067
0.349854,0.55127,-0.0855255
