0.448486,0.861328,7.83801e-05
0.567871,0.799316,-0.0990295
0.627441,0.683105,-0.155334
0.596191,0.572266,-0.20401
0.530762,0.531738,-0.246277
0.575684,0.543457,-0.0668335
0.559082,0.390137,-0.110397
0.536133,0.305664,-0.147934
0.509277,0.243164,-0.166321
0.490234,0.53125,-0.0547791
0.476562,0.361816,-0.0921631
0.453125,0.26709,-0.137253
0.42627,0.198975,-0.16983
0.415039,0.542969,-0.0547409
0.403076,0.389893,-0.0989532
0.388184,0.297852,-0.143661
0.369873,0.229004,-0.168915
0.347412,0.57666,-0.0634003
0.340576,0.45874,-0.0968933
0.336182,0.385254,-0.12352
0.326904,0.318359,-0.140457
