0.484131,0.739258,4.70132e-05
0.40625,0.693848,0.00244141
0.395752,0.644043,-0.00904083
0.431396,0.601074,-0.0191307
0.460449,0.549805,-0.0440979
0.42041,0.548828,-0.0362396
0.451904,0.494385,-0.0110149
0.452393,0.474609,-0.0166416
0.445557,0.46167,-0.0335121
0.486328,0.533691,-0.0257492
0.499756,0.476074,-0.00694275
0.510254,0.477539,-0.0487518
0.520508,0.471191,-0.107498
0.543945,0.527832,-0.0018084
0.559082,0.464355,0.0137806
0.553223,0.485352,-0.0301552
0.549316,0.508301,-0.0729752
0.590332,0.515625,0.0236893
0.601074,0.439697,-0.00122547
0.602051,0.439697,-0.0418091
0.609863,0.450195,-0.0727844
