0.426514,0.787109,7.12276e-05
0.565918,0.748535,-0.13588
0.675293,0.667969,-0.243683
0.782715,0.60498,-0.307007
0.87793,0.553223,-0.38147
0.454346,0.506348,-0.35614
0.559082,0.342773,-0.40741
0.662598,0.259277,-0.411682
0.756836,0.203125,-0.405273
0.411377,0.483643,-0.264893
0.535156,0.307373,-0.317383
0.664062,0.225708,-0.297546
0.774902,0.17749,-0.2771
0.411865,0.484863,-0.160675
0.521973,0.324219,-0.186157
0.633301,0.258057,-0.184326
0.717285,0.234741,-0.176697
0.435303,0.499756,-0.0568771
0.520996,0.383057,-0.0749969
0.602539,0.325439,-0.0858307
0.67041,0.296143,-0.0878143
