0.494385,0.807129,5.20051e-05
0.425049,0.70166,0.0238419
0.371338,0.581543,0.0572205
0.320801,0.481201,0.0765228
0.273193,0.407959,0.0706482
0.556641,0.449707,0.156097
0.425293,0.343994,0.203705
0.335205,0.270996,0.203857
0.259766,0.208496,0.196381
0.539062,0.452393,0.153656
0.352539,0.364746,0.171051
0.226929,0.341553,0.108566
0.133911,0.327393,0.0621796
0.506348,0.472412,0.149078
0.323486,0.414062,0.157471
0.290039,0.470703,0.109024
0.296387,0.52002,0.083313
0.466553,0.484131,0.146942
0.336182,0.429688,0.141296
0.288086,0.443848,0.106735
0.263184,0.458008,0.0858307
