0.476807,0.837891,8.83639e-05
0.584961,0.737305,-0.14267
0.638672,0.57959,-0.227509
0.621094,0.462158,-0.288391
0.555176,0.421875,-0.335388
0.446533,0.479004,-0.275574
0.328613,0.335449,-0.407104
0.254883,0.244141,-0.454712
0.200317,0.171997,-0.475159
0.363037,0.536621,-0.256805
0.317871,0.443604,-0.387573
0.375977,0.53125,-0.365601
0.411377,0.598633,-0.335693
0.304688,0.618164,-0.2565
0.258301,0.573242,-0.367737
0.331299,0.649902,-0.334473
0.381836,0.693848,-0.312195
0.269043,0.708008,-0.269012
0.244263,0.686523,-0.35614
0.308838,0.736328,-0.363464
0.351562,0.763184,-0.375366
