0.446777,0.859375,6.60866e-05
0.574707,0.769043,-0.0625992
0.631836,0.602539,-0.111237
0.540039,0.489746,-0.171051
0.442627,0.489258,-0.219727
0.606934,0.509766,0.0477219
0.615723,0.352051,-0.0569916
0.620117,0.250488,-0.122528
0.629395,0.166748,-0.127411
0.50293,0.515137,0.0261497
0.447998,0.430664,-0.118561
0.468506,0.540527,-0.163422
0.504395,0.59668,-0.127106
0.404053,0.547363,-0.0148201
0.356689,0.480225,-0.162506
0.396973,0.586426,-0.172119
0.436523,0.629395,-0.116959
0.316162,0.591309,-0.0630569
0.2854,0.535645,-0.132065
0.322998,0.609375,-0.129929
0.352051,0.641602,-0.0853729
