0.539062,0.792969,0.00011079
0.665039,0.634766,-0.14183
0.701172,0.443604,-0.237274
0.657715,0.304688,-0.309448
0.624023,0.19458,-0.361328
0.549316,0.361816,-0.237427
0.523438,0.29541,-0.380249
0.523438,0.289307,-0.441284
0.520508,0.290771,-0.472107
0.441406,0.404297,-0.235291
0.425537,0.351074,-0.454712
0.491211,0.460205,-0.511475
0.533203,0.550781,-0.516663
0.345947,0.484375,-0.250244
0.323242,0.431152,-0.463562
0.420166,0.542969,-0.478821
0.479492,0.625,-0.433655
0.259277,0.588867,-0.272369
0.247559,0.566406,-0.418701
0.344238,0.631836,-0.427856
0.407471,0.677246,-0.394287
