0.469238,0.828125,7.62194e-05
0.564453,0.76416,-0.186157
0.600586,0.62793,-0.281677
0.591797,0.503906,-0.339355
0.568848,0.399414,-0.403442
0.614746,0.520508,-0.27832
0.638184,0.378174,-0.395203
0.611328,0.293457,-0.475769
0.577148,0.231934,-0.520325
0.53125,0.494873,-0.20813
0.501465,0.345703,-0.314636
0.449707,0.248047,-0.422974
0.386719,0.168213,-0.51178
0.458496,0.494873,-0.144196
0.411621,0.355713,-0.226746
0.353516,0.24707,-0.32959
0.298096,0.151367,-0.414734
0.396729,0.51416,-0.0867462
0.371582,0.39209,-0.135498
0.350342,0.317871,-0.18692
0.325684,0.256836,-0.233765
