0.462158,0.803223,7.92742e-05
0.595703,0.705078,-0.120544
0.680664,0.574707,-0.165558
0.71875,0.45166,-0.196075
0.737793,0.357178,-0.217285
0.517578,0.442871,-0.0987244
0.440918,0.301758,-0.206299
0.369141,0.230713,-0.276337
0.302734,0.183594,-0.309296
0.421631,0.479492,-0.0722885
0.360596,0.452393,-0.229034
0.415771,0.563477,-0.248871
0.470703,0.618164,-0.20874
0.345947,0.535156,-0.0614166
0.301514,0.526855,-0.19577
0.358643,0.620117,-0.21347
0.412354,0.65332,-0.184174
0.286621,0.593262,-0.0619125
0.254883,0.592773,-0.170746
0.299805,0.665039,-0.197906
0.346191,0.687988,-0.181122
