0.466064,0.774902,9.61125e-05
0.647461,0.724121,-0.203247
0.771484,0.604004,-0.336914
0.819336,0.494629,-0.461426
0.882812,0.40332,-0.562744
0.651855,0.413818,-0.159302
0.643555,0.279053,-0.36438
0.637207,0.26001,-0.483398
0.619629,0.220581,-0.521851
0.53418,0.410156,-0.142899
0.543945,0.266113,-0.434875
0.558105,0.405273,-0.531311
0.547852,0.448975,-0.501404
0.421631,0.429932,-0.160217
0.424072,0.303467,-0.426025
0.45166,0.445068,-0.486755
0.446289,0.487305,-0.446777
0.304443,0.463379,-0.192108
0.305664,0.364502,-0.372009
0.336182,0.466797,-0.431519
0.338379,0.51123,-0.421143
