0.484375,0.813965,8.2776e-05
0.606934,0.728027,-0.140762
0.687988,0.621582,-0.243073
0.636719,0.529785,-0.339966
0.518555,0.489014,-0.428162
0.630859,0.469482,-0.12085
0.645508,0.3396,-0.283661
0.625977,0.291748,-0.376282
0.60498,0.29541,-0.419617
0.529785,0.475098,-0.118103
0.512207,0.420166,-0.311737
0.518066,0.540039,-0.33905
0.534668,0.634766,-0.310669
0.432617,0.5,-0.140152
0.414307,0.465576,-0.306702
0.443115,0.581055,-0.30014
0.472412,0.647461,-0.258789
0.337646,0.529785,-0.176086
0.326904,0.492188,-0.269623
0.363281,0.577148,-0.268402
0.394531,0.626953,-0.245667
