0.490234,0.827148,7.97212e-05
0.609375,0.738281,0.0891113
0.627441,0.611328,0.0652313
0.588867,0.488281,0.0309181
0.552246,0.404297,-0.0107861
0.628418,0.535156,-0.161133
0.640625,0.328613,-0.227966
0.647949,0.198364,-0.24826
0.652344,0.0984497,-0.259094
0.526367,0.549805,-0.200806
0.467773,0.317383,-0.222321
0.421143,0.175537,-0.175629
0.381592,0.0724487,-0.169983
0.430176,0.595215,-0.222778
0.388428,0.437012,-0.158081
0.41626,0.493652,-0.0342369
0.438477,0.5625,0.0119305
0.348633,0.649414,-0.244598
0.327148,0.536621,-0.152969
0.347412,0.584961,-0.0707245
0.365234,0.643066,-0.0482178
