0.480469,0.864746,8.85874e-05
0.596191,0.767578,-0.062027
0.674316,0.657715,-0.106201
0.691406,0.54834,-0.163116
0.625488,0.470459,-0.227356
0.523926,0.526855,0.0461197
0.503906,0.390137,-0.00680923
0.551758,0.36792,-0.0892639
0.597656,0.4104,-0.150299
0.453369,0.528809,0.0276566
0.421387,0.367432,-0.0489044
0.486816,0.349365,-0.153885
0.541992,0.40625,-0.223083
0.390137,0.551758,-0.00788212
0.354736,0.406494,-0.101852
0.425781,0.378174,-0.211182
0.480713,0.422852,-0.271149
0.330566,0.593262,-0.0442505
0.313232,0.477539,-0.144043
0.371338,0.429199,-0.219116
0.428711,0.443115,-0.26474
