0.451416,0.826172,9.67085e-05
0.604004,0.798828,-0.119324
0.70752,0.709961,-0.192108
0.750488,0.601562,-0.232544
0.789062,0.49292,-0.272827
0.505371,0.626465,-0.218353
0.580566,0.52832,-0.296783
0.657227,0.476074,-0.338745
0.719727,0.440186,-0.374756
0.420166,0.572754,-0.191193
0.478271,0.458008,-0.283813
0.562988,0.38208,-0.329285
0.638672,0.330078,-0.354004
0.346924,0.538574,-0.168762
0.354004,0.412598,-0.209961
0.417969,0.324707,-0.241547
0.48877,0.263916,-0.268555
0.28833,0.522461,-0.15213
0.220093,0.424561,-0.200958
0.218872,0.358887,-0.239716
0.240356,0.31543,-0.270538
