0.53125,0.780762,2.5332e-05
0.422852,0.756348,-0.233002
0.329834,0.652344,-0.339355
0.229614,0.557129,-0.384827
0.137085,0.45459,-0.436096
0.566406,0.438232,-0.326843
0.504395,0.26001,-0.375671
0.448975,0.134155,-0.389099
0.395996,0.0434265,-0.389099
0.568359,0.43457,-0.192719
0.422119,0.26123,-0.232544
0.270752,0.294678,-0.227051
0.186401,0.355957,-0.210876
0.54248,0.444336,-0.0637436
0.420654,0.318115,-0.0953674
0.287109,0.345947,-0.123138
0.207642,0.404785,-0.141602
0.513672,0.452393,0.0513077
0.427734,0.372314,0.0112247
0.337891,0.376221,-0.0113201
0.284668,0.399902,-0.020752
